Name,Price,Sold,Rating,Brand,Type,Source
"CoolerMaster MasterLiquid ML240L RGB V2, Close-Loop AIO CPU Liquid Cooler, Gen3 Dual Chamber Pump, 240mm Radiator, SickleFlow 120 PWM ARGB, AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLW-D24M-A18PC-R2)",4280,10590,4.6,coolermaster,Cooling System,Amazon
"240mm CPU Water Cooler, ARGB CPU Liquid Cooler(AIO), All Intel & AMD Compatible, High Efficiency CPU Radiator, 2×120mm PWM Fan for CPU Liquid Cooling System, Silent Operation, LGA 1700 Ready",2853,30,3.7,amchoice,Cooling System,Amazon
"ASUS ROG Strix LC II 240 ARGB All-in-one AIO Liquid CPU Cooler 240mm Radiator, Intel LGA1700, 115x/2066 and AMD AM4/TR4 Support,2X 120mm 4-pin PWM Addressable RGB Radiator Fans",5707,227,4.7,asus,Cooling System,Amazon
"Thermaltake TH240 ARGB Motherboard Sync Edition Intel LGA1700 Ready/AM5/ AMD All-in-One Liquid Cooling System 240mm High Efficiency Radiator CPU Cooler CL-W286-PL12SW-C, Black",2853,735,4.5,thermaltake,Cooling System,Amazon
"Dracaena 120mm AIO CPU Cooler, 120mm Radiator, Leakproof Technology,High Flow Pump,RGB Liquid Cooling System for AMD Ryzen/Intel LGA 1700*/1200/115X",2032,38,4.1,dracaena,Cooling System,Amazon
"360mm Copper Radiator, Copper CPU Water Cooling Heat Exchanger with 1/4 inch Thread, 12 Tubes, and Screw Kit, Universal Computer Heat Sink, White",2118,19,4.6,diyeeni,Cooling System,Amazon
"RAIJINTEK FORKIS PRO RBW, CPU Water Block with ARGB LED Light, Full Copper Material, Melted by alloying. with Adapting 3D Micro-fin Structure, alloying brazing (0R40B00200)",2496,1,5,raijintek,Cooling System,Amazon
"Thermaltake Floe 360mm, 16.8 Million Color Software Enabled (TT RGB Plus/Alexa/Razer Chroma), AMD (AM5/AM4)/Intel (LGA 2066/1200), AIO CPU Liquid Cooler CL-W158-PL12SW-A",3776,1497,4.5,thermaltake,Cooling System,Amazon
"Enermax Liqmax III 360 A-RGB AIO CPU Liquid Cooler - 360mm Radiator, 120mm ARGB PWM Fan, for Intel LGA1700/AMD AM5, 5 Year Warranty",2139,1791,4.3,enermax,Cooling System,Amazon
"ASHATA PC Water Cooling Kit,Universal Water Cooling Radiator,Tubing,Pump,Cylindrical Tank,Dual Fan,Mounting Accessories Computer Water Cooling Liquid Cooler Kit",4983,6,3.7,ashata,Cooling System,Amazon
"Bitspower Touchaqua Titan One Desktop Computer Barebone System with O11D Series Chassis for AMD & Intel, Water Cooling System, 3 x RGB 120mm Fans",19262,7,4.7,bitspower,Cooling System,Amazon
"Heat Exchanger Radiator, INGATO 10 Pipe Aluminum Water Cooling Heat Exchanger Radiator for PC CPU Water Cooling System (240mm)",677,5,5,ingato,Cooling System,Amazon
Sutinna CPU Water Pump Water Tank Computer Water Cooling Tank PC Cooling Cylinder Pump System Leakproof Insulatin,875,2,3,sutinna,Cooling System,Amazon
"DS 120mm Addressable RGB PC Case LED Fans with Controller for Black Computer Case, CPU Cooler, White Radiators System (3Pack ARGB Fans, 2Pack LED Strips, 4TH GEN Hub Box, A Series)",1247,1260,4.5,ds,Cooling System,Amazon
"ZEUS GAMDIAS CPU Liquid Cooler 240mm RGB for Gaming PC, Computers with 2 Dual Ring RGB Fans, AIO Lighting Cooling Kit, All-in-One CPU Water Cooler with Radiator, Remote and Hub",2853,15,3,zeus,Cooling System,Amazon
Raijintek RAI-BT PETG Hard Tube Bending Kit ID 10mm x OD 14mm (0R40B00178),2318,14,4,raijintek,Cooling System,Amazon
"NZXT H510 - CA-H510B-B1 - Compact ATX Mid-Tower PC Gaming Case - Front I/O USB Type-C Port - Tempered Glass Side Panel - Cable Management System - Water-Cooling Ready - Black, Non i-Series",2139,30291,4.7,nzxt,Cooling System,Amazon
"KEDIERS PC Case - ATX Tower Tempered Glass Gaming Computer Case with 9 ARGB Fans,C590",4993,1147,4,kediers,Cooling System,Amazon
NZXT Kraken X53 RGB 240mm - RL-KRX53-R1 - AIO RGB CPU Liquid Cooler - Rotating Infinity Mirror Design - Improved Pump - Powered By CAM V4 - RGB Connector - Aer RGB V2 120mm Radiator Fans (2 Included),3210,17165,4.6,nzxt,Cooling System,Amazon
"Corsair iCUE H150i Elite Capellix Liquid CPU Cooler, RGB Pump + Fans, 360mm",6777,5118,4.7,corsair,Cooling System,Amazon
CORSAIR iCUE H150i ELITE LCD Display Liquid CPU Cooler-Custom IPS LCD Screen-48 Dynamic RGB LEDs-120mm Fans-360mm Radiator-COMMANDER CORE Smart Lighting Controller,8560,593,4.2,corsair,Cooling System,Amazon
"ARCTIC Liquid Freezer II 280 - Multi Compatible All-in-One CPU AIO Water Cooler, Compatible with Intel & AMD, Efficient PWM Controlled Pump, Fan Speed: 200-1700 RPM, LGA1700 compatible - Black",4280,1366,4.5,arctic,Cooling System,Amazon
"Thermaltake Pacific CL360 Max D5c Res/Pump 16.8 Million Color RGB (Alexa, Razer Chroma) Software Enabled Copper Radiator PETG Hard Tube Water Cooling Kit CL-W259-CU00SW-A",21402,340,4,thermaltake,Cooling System,Amazon
"Corsair iCUE H100i RGB Pro XT, 240mm Radiator",4280,9444,4.6,corsair,Cooling System,Amazon
Corsair iCUE H100i Elite Capellix Liquid CPU Cooler,5350,3423,4.7,corsair,Cooling System,Amazon
"RAIJINTEK FORKIS Elite, CPU Water Block, Full Copper Material Melted by alloying brazing. with Adapting 3D Micro-fin Structure, G1/4” Thread, Nickel-Plated & Mirror polishing. (0R40B00201)",2246,1,5,raijintek,Cooling System,Amazon
"Water Cooling Tank Kit,800L/H CPU Cooling Cylinder Pump System,Water Cooling Pump Reservoir,T Virus Cylindrical Cooler Tank for Computer Water Cooling System(Black)",1779,7,3.5,yoidesu,Cooling System,Amazon
CORSAIR iCUE H100i ELITE LCD Display Liquid CPU Cooler-Custom IPS LCD Screen-40 Dynamic RGB LEDs-120mm Fans-240mm Radiator-COMMANDER CORE Smart Lighting Controller,8204,367,4.3,corsair,Cooling System,Amazon
Corsair Hydro X Series XD5 RGB Pump/Reservoir Combo - D5 PWM Pump - 330ml Reservoir - Ten Individually Addressable RGB LEDs - Temperature Sensor - Black,5457,573,4.6,corsair,Cooling System,Amazon
"SummerHome 3/8"" x 1/2"" (9.5X12.7mm) Transparent Water Cooling Soft PVC Tube Tubing Hose for PC Computer CPU Water Cooling System - 6.6Ft/2M,Clear",377,63,4.2,summerhome,Cooling System,Amazon
"Corsair Hydro X Series iCUE XH305i RGB PRO Custom Cooling Kit (Hardline CPU Cooling Loop, CPU Water Block, D5 Pump/Reservoir Combo, Radiator, 3x RGB Fans, iCUE Software Control) White",19619,359,4.3,corsair,Cooling System,Amazon
MSI MAG CoreLiquid 360R V2 - AIO ARGB CPU Liquid Cooler - Rotating Cap Design - LGA 1700 Ready - 360mm Radiator - Triple 120mm RGB PWM Fans,4458,669,4.4,msi,Cooling System,Amazon
"CPU Water Cooler Pump,Pump for PC Water Cooling Systems-Support PWM -500L/H-G1/4 Threaded Hole",1069,25,4.2,socobeta,Cooling System,Amazon
LBTODH Water Cooling Fitting Black G1/4 90 Degree Rotary Elbow 14mm OD Hard Tube Quick Twist Connector with Three Seal O-Ring for PC Water Cooling Adapter System 2 Pcs,534,6,3.9,lbtodh,Cooling System,Amazon
"ALSEYE M120D Plus CPU Air Cooler, Temperature Displayed CPU Cooler Comes with Dual ARGB & PWM 120mm Max Series Fans, Compatible with Intel LGA1700 /1200 /115X /2011/2066 /1366 and AMD AM4 (Black)",2710,103,4.1,alseye,Cooling System,Amazon
"KEDIERS C650 Mech PC Case - ATX Tower Gaming Computer Case with Tempered Glass,White",4993,1169,4,kediers,Cooling System,Amazon
"ALSEYE M120D Plus CPU Air Cooler, Temperature Displayed CPU Cooler Comes with Dual ARGB & PWM 120mm Max Series Fans, Compatible with Intel LGA1700 /1200 /115X /2011/2066 /1366 and AMD AM4 (White)",2710,103,4.1,alseye,Cooling System,Amazon
MSI MAG CoreLiquid 240R V2 - AIO ARGB CPU Liquid Cooler - Rotating Cap Design - LGA 1700 Ready - 240mm Radiator - Dual 120mm ARGB PWM Fans,3388,984,4.5,msi,Cooling System,Amazon
"Conisy 120 mm PWM PC Case Fan, 4 Pin 800-1800 RPM Adjustable High Airflow Cooling Fan for Computer Coolers and Radiators System",463,818,4.4,conisy,Cooling System,Amazon
"ASHATA Water Cooling Flow Meter,2Way G1/4 Thread Revolving Speed Water Cooling Flow Meter Indicator for PC Water Cooling System (2 Way)…",449,21,4.5,ashata,Cooling System,Amazon
"Computer Water-Cooled Set,PC Water Cooling Kit,18 Waterways All-in-one Liquid CPU Cooler Kit with SC600 Water Pump,Water Tank and Fans,G1/4 CPU/GPU Block Pump Heat Sink,DIY Water Cooling",3028,5,2.7,wendry,Cooling System,Amazon
"Water Cooling Pump, 800L/H PC Water Cooling Integrated Mute Water Pump Support PWM for CPU Cooling System.",1422,93,4.1,ciglow,Cooling System,Amazon
"DIY 240mm Compputer Water Cooling Kit,240mm Cooler G1/4 CPU/GPU Block Pump Reservoir LED Fan Heat Sink Computer Water Cooling Connectors Kit,18 Waterways All-in-one Liquid CPU Cooler Kit",3823,180,3.6,bewinner,Cooling System,Amazon
PrimoChill System Reboot - Cooling Loop Treatment,570,229,4.5,primochill,Cooling System,Amazon
"Pc Water Flow Meter, 3Pin Interface G1/4 Thread Water Flow Indicator, Pc Water Cooling Temperature Monitoring, Rustproof and Durable Water Flow Meters",984,2,2,heayzoki,Cooling System,Amazon
"MECCANIXITY Cylindrical Water Cooling Tank G1/4"" Dia 50mm Length 200mm Blue for PC Water Cooling System Reservoir with Acrylic and POM",980,65,0,meccanixity,Cooling System,Amazon
Water Cooling Flow Meter Indicator G1/4 Female Threaded Water Cooling System Replacement for PC Computer(Silver),1324,21,3.5,s erounder,Cooling System,Amazon
"Noctua NF-P12 redux-1700 PWM, High Performance Cooling Fan, 4-Pin, 1700 RPM (120mm, Grey)",533,14383,4.8,noctua,Cooling System,Amazon
Thermaltake Pacific DIY Liquid Cooling System CL480 64mm Thick Copper Radiator CL-W192-CU00BL-A,5350,553,4.7,thermaltake,Cooling System,Amazon
"DIY PC Water Cooled Set, CPU Water Cooling System Cylinder Pump System Leakproof Insulating Water Cooling Tank for Computer PC",1253,5,4.1,ebtools,Cooling System,Amazon
"fosa G1/4 Inner Thread Water Cooling System Filter Fine Screen Funnel Shaped Filter for PC Water Cooling, Compatibility Water Cooling Reservoir, Computer Water Cooler Accessories(Black)",534,88,4.4,fosa,Cooling System,Amazon
Wathai Dual Ball 3 x 120mm DC 12V Big Airflow Fan with 110V - 240V AC Speed Controller for DIY Cabinet Chassis Machine Server Workstation Cooling,1426,831,4.6,wathai,Cooling System,Amazon
GDSTIME EC Cooling Fan 120mm x 120mm x 25mm AC 110V 115V 120V 220V 240V,748,232,4.4,gdstime,Cooling System,Amazon
Corsair iCUE H150i Elite Capellix Liquid CPU Cooler - White,7134,4.7,4.7,corsair,Cooling System,Amazon
CCBBAA Fox-2 System Blower Computer Chassis Exhaust Cooling Fan PCI Slot Bit Fan Cooler Long Life Bearing Design High Air Flow,356,5,4,ccbbaa,Cooling System,Amazon
ZZHXSM 4pcs Black Copper Fittings G1/4 Thread Soft Tube Barb Connector PC Water Cooling System Soft Tube Connectors,285,13,4.4,zzhxsm,Cooling System,Amazon
"Pump/Reservoir Combo Water Cooling Kit, 800L/H PC Water Cooling Integrated Mute Water Pump, G 1/4"" Thread Port PC CPU Water Cooling System Heat Exchanger Tool for Corsair Water Cooler(17cm-White)",2004,60,3.6,pump reservoir,Cooling System,Amazon
800L/H 8W 7V Water Cooling Pump Tank with 4 Meters Pump Head & LED Power Indicator G1/4 Thread Fast Heat Dissipation CPU Cooling System (12cm Black),1576,66,3.6,eboxer,Cooling System,Amazon
"DIYhz Water Cooling Computer Radiator, 12 Pipe Aluminum Heat Exchanger Liquid Cooling Radiator Heat Sink 240mm for CPU PC Laser Water Cool System DC12V Black",820,226,4.5,diyhz,Cooling System,Amazon
"Corsair Hydro Series H60 AIO Liquid CPU Cooler, 120mm Radiator, 120mm SP Series PWM Fan",2853,9283,4.7,corsair,Cooling System,Amazon
"ASUS TUF Gaming TF120 ARGB Chassis Fan 3Pin Customizable LEDs Blade, Advanced Fluid Dynamic Bearing, 120mm PWM Control, Anti-Vibration Pads, Double-Layer LED Array for Computer Case & Liquid Radiator",1783,36,4.5,asus,Cooling System,Amazon
OWC 48GB (6 x 8GB) PC8500 DDR3 ECC-R 1066MHz DIMMs for 8 Core or Better Mac Pro Early 2009 & Late 2010 'Nehalem' & 'Westmere' Systems & Early 2009 Xserve (OWC85MP3S8M48GK),4280,47,4,owc,Cooling System,Amazon
"Wathai Big Airflow 120mm Fan 110V 240V AC Power Supply, Speed Controller 3V to 12V, for Mining Machine Cabinet Chassis Server Workstation Cooling",1062,831,4.6,wathai,Cooling System,Amazon
Yosoo SC-300T DC 12V Ultra-Quiet Water Cooling Pump Tank 4W Reservoir max.300L/h for PC CPU Liquid Cooling System,760,75,3.7,yosoo,Cooling System,Amazon
"Bewinner Water Cooling Valve, G1/4 Threads Cooling Valves with Handle Design Water Ball Valve for Computer Water Cooling System",324,19,4.2,bewinner,Cooling System,Amazon
"upHere 120mm Case Fan,6 Pack LED Cooling PC Fans,5V ARGB Addressable Motherboard SYNC/RC Controller, Colorful Cooler Speed Adjustable with Fan Control Hub,Black Edition",1319,312,4.4,uphere,Cooling System,Amazon
Vetroo V240 Liquid CPU Cooler 240mm Addressable RGB & PWM Pump & Fans 250W TDP AIO Water Cooler w/Controller Hub for Intel LGA 1700/1200/115X AMD AM5/AM4,3031,827,4.6,vetroo,Cooling System,Amazon
"Flows Indicator, Water Cooling Flows Indicator, G1/4 Cooling Flows Indicator for PC Water Cooling System(Black)",434,8,4,flows indicator,Cooling System,Amazon
PrimoChill Ice - Low-Conductive Computer Watercooling Fluid (32 oz.) - UV Pink,1069,362,4.2,primochill,Cooling System,Amazon
"Thermaltake Pacific PR22-D5 Plus Addressable RGB LED 5-Speed Adjustable D5 Pump/Reservoir Combo 3-Port G 1/4"" Thread Tt LCS Certified Cooling CL-W187-PL00SW-A",4993,532,4.4,thermaltake,Cooling System,Amazon
TERRAMASTER F2-210 2-Bay NAS Quad Core 1GB RAM DDR4 Media Server Personal Private Cloud (Diskless),5707,1297,3.9,terramaster,Cooling System,Amazon
"Heayzoki Water Cooling System Pressure Gauge,Double Barometer,Computer Water Leakage Tester,Cooling System Air Pressure Guage,for PC Computer Water Cooling System",1023,2,2.8,heayzoki,Cooling System,Amazon
"GDSIME AXIAL 8025, New Muffin Fan, 110V 115V 120V 220V 240V AC 80mm Fan, Ventilation Exhaust Projects Cooling Fan",606,245,4.5,gdsime,Cooling System,Amazon
"CoolerMaster MasterLiquid PL360 FLUX 30th Edition Close-Loop AIO CPU Liquid Cooler,Gen2 ARGB Dual Loop Pump, 360mm Radiator, Mobius 120P Fans, AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLY-D36M-A23PZ-30)",6420,10590,4.6,coolermaster,Cooling System,Amazon
"ASUS ROG Strix LC II 360 All-in-one AIO Liquid CPU Cooler 360mm Radiator, Intel LGA1700, 115x/2066 and AMD AM4/TR4 Support,Triple 120mm 4-pin PWM Fans",6384,66,4.4,asus,Cooling System,Amazon
"Eboxer CPU Water Cooling Radiator 18 Pipe Aluminum Heat Exchanger for Computer PC CPU Water Cool System, Water Cooling Drain Row with Fan Radiator, 120mm x 360mm",1887,2,3.7,eboxer,Cooling System,Amazon
ASHATA CPU Water Cooling Pump 12V Silent Water Cooling Pump Set 600L/H G1/4 Water Cooling Radiator PC Liquid Cooling System,862,2,4.5,ashata,Cooling System,Amazon
Corsair Hydro X Series XR5 360mm Water Cooling Radiator,2568,879,4.7,corsair,Cooling System,Amazon
"Asiahorse Matrix-Pink 56 Addressable RGB LEDs 360MM All-in-One Square Frame Integrated Fan with MB Sync/Analog Controller, Integrated PWM Control Fan for Computer Case and Liquid Cooling System",1248,793,4.3,asiahorse,Cooling System,Amazon
"Wendry PC Water Cooling Filter, G1/4'' Inner Thread Water Cooling Filter Fine Screen Funnel Shaped Filter with Stable and Reliable Performance Suitable for Computer Cooling System",400,1,4,wendry,Cooling System,Amazon
"Cooler Master MasterLiquid ML360 SUB-Zero, AIO CPU Liquid Cooler Powered by Intel Cryo Cooling Technology, Thermoelectric Cooling (TEC) Pump, 360mm Radiator for Intel LGA 1200 (MLZ-D36M-A19PK-12)",5350,753,4.5,cooler master,Cooling System,Amazon
"Water Cooling Kit,DIY PC Water Cooling Kit,PC 240mm Heat Sink CPU Water Block LED Fan Computer Cooling Kit Water Chiller Water Cooling Systems",3862,8,2.6,yoidesu,Cooling System,Amazon
"SDTC Tech 4-Pack G1/4"" 5mm Male to Male Connector with Sealed O-Ring for PC Water Cooling Systems Extender Fitting",427,130,4.7,sdtc,Cooling System,Amazon
"Yencoly Thread Water Plug, 5Pcs Brass G1/4 Thread Screw-in Water Stopper Plug for PC Water Cooling System System Cooling pc Thread Plug",228,4,5,yencoly,Cooling System,Amazon
DGZZI 90 Degree Rotary Elbow 14mm OD G1/4 Hard Tube Connector with Seal O-Ring for PC Water Cooling Adapter System,356,1,5,dgzzi,Cooling System,Amazon
"CPU Water Cooler System for PC,Cylinder Water Cooling Tank Heat Sink,50m Diameter & 160mm Long Computer Heat Dissipation Water Cooling Tank 800L/H Water Flow Mini DC Cooling Pump Liquid (160mm)",1447,6,4.6,serounder,Cooling System,Amazon
"Clyxgs Water Cooling Radiator, 10 Pipe Aluminum Heat Exchanger Radiator for PC CPU Computer Water Cool System 120mm",606,19,4.3,clyxgs,Cooling System,Amazon
"Dracaena 2 Pack G1/4"" Thread, Male to Male Mini Extender Fitting with Tighten O-Ring, Compression Fitting for Computer Water Cooling System, White",320,13,4.7,dracaena,Cooling System,Amazon
Computer Radiator Water Cooling Cooler for CPU Heat Sink 240mm/360mm (360mm),1069,248,4.5,yaeccc,Cooling System,Amazon
"Pc Water Flow Meter, 3Pin Interface G1/4 Thread Water Flow Indicator, Pc Water Cooling Temperature Monitoring, Rustproof and Durable Water Flow Meters",912,2,2,heayzoki,Cooling System,Amazon
OWC 64GB (8 x 8GB) PC8500 DDR3 ECC-R 1066MHz DIMMs for 8 Core or Better Mac Pro Early 2009 & Late 2010 'Nehalem' & 'Westmere' Systems & Early 2009 Xserve (OWC85MP3S8M64GK),5707,47,4,owc,Cooling System,Amazon
LBTODH Water Cooling Fitting Black 4 Pcs G1/4 90 Degree Rotary Elbow 14mm OD Hard Tube Quick Twist Connector with Three Seal O-Ring for PC Water Cooling Adapter System,820,6,3.9,lbtodh,Cooling System,Amazon
"GDSTIME AXIAL Fan 12038, 110V 120V AC 120mm Fan, Ventilation Exhaust Projects Cooling Fan",820,376,4.5,gdstime,Cooling System,Amazon
"MARRTEUM G1/4"" to 3/8"" ID 1/2"" OD Compression Fittings Extender Connectors for Computer Water Cooling System, Black, 2-Pack",392,5,4.6,marrteum,Cooling System,Amazon
PC Water Cooling Kit DIY Water Cooling Kit with Cooler CPU/GPU Block Cylindrical Water Reservoir Pump LED Fan 240mm Heat Sink Connectors Kit All-in-one Liquid Computer Water Cooling Set,3130,7,2.9,limouyin,Cooling System,Amazon
"Fosa Flow Meter Indicator, G1/4 Threaded 6 Impeller 3 Ways for PC Computer Water Cooling System",534,204,4.4,fosa,Cooling System,Amazon
"Clyxgs Water Cooling Radiator, 8 Pipe Aluminum Heat Exchanger Radiator with Fan for PC CPU Computer Water Cool System DC12V 80mm",677,336,4.4,clyxgs,Cooling System,Amazon
"Monysun RGB Case Fan MS1-120mm Silent Computer Cooling PC Case Fan, Computer Case Fan with Outer Rainbow LED Light Streamer Effect for Computer Cooling and Radiators System",222,23,4.8,monysun,Cooling System,Amazon
"CORSAIR iCUE SP120 RGB ELITE Performance 120mm PWM Triple Fan Kit with iCUE Lighting Node CORE (Pack of 3), Black",2494,4481,4.8,corsair,Cooling System,Amazon
"19W 12v CPU Water Cooling Pumpe Reservoir DIY Combo, 800L/H Water Pump, G 1/4"" Thread Port, PC CPU Water Cooling System Heat Exchanger Tool, Transparent Acrylic Material, Easy Install(110mm)",1249,62,3.6,diyeeni,Cooling System,Amazon
"Zunate PC Water Cooling Thermometer, Smart LCD Flow Speed Temperature Detect, PC G1/4 Thread Water Cooling System Temperature Meter for Computer Laptop",1836,4,4.2,zunate,Cooling System,Amazon
GDSTIME EC Cooling Fan 80mm x 80mm x 25mm AC 110V 115V 120V 220V 240V,677,244,4.5,gdstime,Cooling System,Amazon
"Flow Meter Indicator PC Cooler System, Rust-Proof Soft Tubing Fittings Liquid Cooling PC Water Flow Indicator, G1/4 Threaded Cooling Flow Indicator for PC Computer Water Cooling System(Black)",537,25,3.8,flow meter,Cooling System,Amazon
be quiet! BW007 Pure Loop 280mm All-in-One Water Cooling System,3923,303,4.4,be quiet!,Cooling System,Amazon
"GOLDEN FIELD STARS-240 White All in one CPU Water Cooler 240mm Liquid Cooler Aura SYNC ARGB Radiator for Intel LGA 20XX/115X/1200 AMD AM4/AM3+/AM3(S240-W, White)",2996,9,3.5,golden field,Cooling System,Amazon
"Bewinner1 PC Pump Reservoir Combo, Water Cooling Pump Tank with 4 Meters Head Computer Accessories Support PWM Speed Control for Water Cooling Systems 800L / H Flowing Rate(Black)",2828,18,4.2,bewinner1,Cooling System,Amazon
DGZZI G1/4 Thread PC Computer Pillar Water Cooling Cooler Tank System Light-Emitting Diode Light Lamp for Cylindrical Water Tank Blue Ray,199,4,4,dgzzi,Cooling System,Amazon
uxcell Male to Female Extender Fitting G1/4 x 15mm for PC Water Cooling System Silver 4pcs,534,16,4.2,uxcell,Cooling System,Amazon
"SDTC Tech 4-Pack G1/4"" Male to Female Extender Connector 90° Rotary Elbow Enhance Multi-Link Adapter Fitting for PC Water Cooling System, Black",606,224,4.7,sdtc,Cooling System,Amazon
"MECCANIXITY Cylindrical Water Cooling Tank G1/4"" Dia 50mm Length 150mm Clear Reservoir for PC Water Cooling System Reservoir with Acrylic and POM",516,0,0,meccanixity,Cooling System,Amazon
Wathai High Airflow Router Cooling Fan for Computer Cooler TV Box Wireless DC 5V USB Power 120mm 240mm Fan with Multi Speed Controller,820,1208,4.6,wathai,Cooling System,Amazon
Intel Core i7-12700KF Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked  LGA1700 600 Series Chipset 125W,9874,861,4.8,intel,CPU,Amazon
"Intel Core i3-10100 Desktop Processor 4 Cores up to 4.3 GHz  LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110100",3530,1959,4.8,intel,CPU,Amazon
"AMD Ryzen 7 5700G 8-Core, 16-Thread Unlocked Desktop Processor with Radeon Graphics",6367,3338,4.8,amd,CPU,Amazon
"AMD Ryzen 9 5900X 12-core, 24-Thread Unlocked Desktop Processor",12395,7882,4.8,amd,CPU,Amazon
"Intel Core i5-13600K Desktop Processor 14 cores (6 P-cores + 8 E-cores) 24M Cache, up to 5.1 GHz",11414,94,4.7,intel,CPU,Amazon
"AMD Ryzen™ 5 5500 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",3922,1005,4.7,amd,CPU,Amazon
"AMD Ryzen™ 9 7900X 12-Core, 24-Thread Unlocked Desktop Processor",16551,69,4.6,amd,CPU,Amazon
Intel Core i7-12700KF Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked  LGA1700 600 Series Chipset 125W,9874,853,4.8,intel,CPU,Amazon
AMD Ryzen 5 5600G 6-Core 12-Thread Unlocked Desktop Processor with Radeon Graphics,5220,9205,4.8,amd,CPU,Amazon
"Intel Core i9-13900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) 36M Cache, up to 5.8 GHz",21402,79,4.5,intel,CPU,Amazon
"AMD Ryzen™ 7 7700X 8-Core, 16-Thread Unlocked Desktop Processor",12243,121,4.9,amd,CPU,Amazon
"AMD Ryzen 5 5600X 6-core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",7847,18010,4.8,amd,CPU,Amazon
"AMD Ryzen™ 7 5700X 8-Core, 16-Thread Unlocked Desktop Processor",8168,1199,4.8,amd,CPU,Amazon
"Intel Core i5-12400 Desktop Processor 18M Cache, up to 4.40 GHz",6705,515,4.8,intel,CPU,Amazon
"AMD Ryzen™ 9 7950X 16-Core, 32-Thread Unlocked Desktop Processor",20297,151,4.5,amd,CPU,Amazon
INTEL CORE I3-12100F DESKTOP,3994,247,4.7,intel,CPU,Amazon
Intel Core i5-12600K Desktop Processor 10 (6P+4E) Cores up to 4.9 GHz Unlocked  LGA1700 600 Series Chipset 125W,8846,849,4.8,intel,CPU,Amazon
"Intel Core i5-10400 Desktop Processor 6 Cores up to 4.3 GHz  LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110400",4988,3248,4.8,intel,CPU,Amazon
Intel Core i7-12700K Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked  LGA1700 600 Series Chipset 125W,11127,1361,4.9,intel,CPU,Amazon
Intel Core i9-12900K Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz Unlocked LGA1700 600 Series Chipset 125W,14625,959,4.8,intel,CPU,Amazon
"Intel Core i5-13600KF Desktop Processor 14 cores (6 P-cores + 8 E-cores) 24M Cache, up to 5.1 GHz",11014,37,5,intel,CPU,Amazon
Intel® Core™ i5-11400 Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & Select 400 Series Chipset) 65W,5277,941,4.8,intel,CPU,Amazon
"AMD Ryzen™ 5 4600G, 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",3601,172,4.5,amd,CPU,Amazon
Intel Core i9-12900KF Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz Unlocked  LGA1700 600 Series Chipset 125W,17300,363,4.7,intel,CPU,Amazon
"AMD Ryzen™ 5 7600X 6-Core, 12-Thread Unlocked Desktop Processor",8560,74,4.6,amd,CPU,Amazon
"AMD Ryzen 7 5800X 8-core, 16-Thread Unlocked Desktop Processor",10166,12822,4.8,amd,CPU,Amazon
Intel CPU Core i7-12700F / 12/20 / 2.1GHz / 6xxChipset / BX8071512700F,10344,163,4.9,intel,CPU,Amazon
Intel Core i5-10600K Desktop Processor 6 Cores up to 4.8 GHz Unlocked  LGA1200 (Intel 400 Series Chipset) 125W,6599,1795,4.8,intel,CPU,Amazon
"AMD Ryzen™ 5 5600 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",5635,1601,4.8,amd,CPU,Amazon
"AMD Ryzen 5 3600 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",4137,41900,4.8,amd,CPU,Amazon
Intel Core i5-12600KF Desktop Processor 10 (6P+4E) Cores up to 4.9 GHz Unlocked  LGA1700 600 Series Chipset 125W,8131,466,4.9,intel,CPU,Amazon
Intel Core i9-10900K Desktop Processor 10 Cores up to 5.3 GHz Unlocked  LGA1200 (Intel 400 Series Chipset) 125W,12449,1047,4.7,intel,CPU,Amazon
Intel CPU BX8070110100F Core i3-10100F / 3.6GHz / 6MB LGA1200 4C / 8T,2817,2314,4.7,intel,CPU,Amazon
"AMD Ryzen 9 5950X 16-core, 32-Thread Unlocked Desktop Processor",17800,3112,4.8,amd,CPU,Amazon
"Intel Core i7-13700KF Desktop Processor 16 cores (8 P-cores + 8 E-cores) 30M Cache, up to 5.4 GHz",14268,36,4.6,intel,CPU,Amazon
Intel® Core™ i5-11400F Desktop Processor 6 Cores up to 4.4 GHz LGA1200 (Intel® 500 Series & Select 400 Series Chipset) 65W,5015,728,4.8,intel,CPU,Amazon
